"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9"
"cg10170269",0.473157294560224,0.0813636723905802,0.0463613385800272,0.704007084248587,0.12973294313997,0.0731837637722492,0.593970006331801,0.796324571594596,0.0981500677298754
"cg02970545",0.226820008829236,0.319600565591827,0.0863723463844508,0.831654285080731,0.418783645378426,0.596554746152833,0.966557027772069,0.0827308597508818,0.154092715121806
"cg10599438",0.628146312898025,0.680733465123922,0.16960489237681,0.842115211766213,0.394907101988792,0.500565547728911,0.00967458356171846,0.512146217748523,0.950179466977715
"cg04923011",0.497008204460144,0.223461281508207,0.443032233277336,0.197383453603834,0.34461129992269,0.00417106365785003,0.273386082146317,0.442953739082441,0.113634753506631
"cg21964466",0.0318795624189079,0.504506184719503,0.532688340637833,0.729499621782452,0.592888628598303,0.496001781895757,0.190612816251814,0.843399503966793,0.898850469617173
"cg09343421",0.237202999880537,0.288276928942651,0.228431538678706,0.0425309338606894,0.358124990947545,0.385057299863547,0.521579367574304,0.667543430346996,0.543513014679775
"cg08813944",0.336040885653347,0.192708537681028,0.0313921384513378,0.0570736255031079,0.726618121843785,0.78169468883425,0.612329416675493,0.0871512540616095,0.0937073761597276
"cg05626226",0.251895790919662,0.0272115345578641,0.498258261475712,0.0542349498718977,0.177908401237801,0.968868927564472,0.888539707288146,0.679287707898766,0.55057955137454
"cg03713997",0.815101659158245,0.833949911408126,0.212438559159636,0.0190760346595198,0.715205619810149,0.00302409566938877,0.73962530028075,0.202677132096142,0.747636150801554
"cg19713429",0.108879338251427,0.605649920646101,0.563419797224924,0.990457020467147,0.754281049128622,0.754682949744165,0.815273120068014,0.579730079742149,0.604363519465551
"cg22790973",0.0228086889255792,0.896437586285174,0.204488373361528,0.894521394511685,0.570822020759806,0.17474447353743,0.857273853616789,0.930420479271561,0.646180930547416
"cg17502594",0.978251785971224,0.791269760811701,0.493822360178456,0.729358781361952,0.159120431868359,0.489668747410178,0.552361806156114,0.710125690791756,0.915137310512364
"cg11284582",0.232591303996742,0.612899767234921,0.236649314407259,0.4050016424153,0.289463407592848,0.317228261148557,0.754300168482587,0.304053207160905,0.736676777247339
"cg09452082",0.202017770614475,0.40644267317839,0.584204426268116,0.551473736763,0.96627739421092,0.283329508267343,0.714974127709866,0.0197710604406893,0.673907676013187
"cg08812889",0.754462206969038,0.522303552832454,0.68188576051034,0.568345728097484,0.915996060008183,0.754379285266623,0.561940914019942,0.843219174537808,0.0374452581163496
"cg04505252",0.14741383981891,0.533461063401774,0.341256660874933,0.47972986404784,0.00732266064733267,0.600850556045771,0.805931337410584,0.506593797821552,0.513485971605405
"cg25669110",0.739035069942474,0.0692753286566585,0.532381632830948,0.744013749528676,0.10771767096594,0.0523420716635883,0.618892853148282,0.941748862154782,0.875393987167627
"cg06964816",0.311675799544901,0.202472219942138,0.0953101858031005,0.21291940822266,0.891025261953473,0.674839654704556,0.206480547785759,0.191460382193327,0.586234778398648
"cg04693014",0.769033754942939,0.916962704854086,0.101698282873258,0.133620106382295,0.0926197140943259,0.131962380604818,0.837941541336477,0.452588432701305,0.433061023009941
"cg18978531",0.966185743687674,0.136363092809916,0.838897912064567,0.637037803651765,0.532305729575455,0.334982866654173,0.839040983002633,0.513472213642672,0.591204944532365
"cg09511421",0.609005986712873,0.125535754719749,0.670313320122659,0.409462295006961,0.989146293140948,0.867821134859696,0.17071047378704,0.0379774854518473,0.906590387923643
"cg07626409",0.348113743588328,0.941901796031743,0.18750647129491,0.362072755582631,0.625587532063946,0.450570140965283,0.166302056517452,0.191172378370538,0.329270887887105
"cg24422797",0.97030046582222,0.519381088670343,0.272667185636237,0.686999784782529,0.766352528706193,0.0422829885501415,0.435303201666102,0.583817322272807,0.30114189372398
"cg21541638",0.856874360470101,0.244836121564731,0.264615524094552,0.0164264955092221,0.0813496361952275,0.0630465776193887,0.179501261329278,0.506275839172304,0.848257055971771
"cg00638797",0.402999331476167,0.911525313043967,0.756233492633328,0.745972964679822,0.973368562525138,0.342257546028122,0.486143414629623,0.120023265946656,0.923578155227005
"cg02307597",0.973300743149593,0.486034547211602,0.517187324585393,0.316080581396818,0.564245504327118,0.0192819824442267,0.179303746204823,0.631053488468751,0.14862020406872
"cg26876647",0.919656733050942,0.186060023261234,0.217923993477598,0.254338579019532,0.467877145390958,0.714217795757577,0.425323879811913,0.886248787166551,0.994580082595348
"cg06210070",0.855630423873663,0.452061338815838,0.752527695614845,0.616510849446058,0.0401020003482699,0.377994399517775,0.117132399696857,0.896675387164578,0.771968928165734
"cg09833249",0.86096370103769,0.322756846901029,0.528924999525771,0.670148260891438,0.289310754276812,0.391519937897101,0.443512612953782,0.288880218751729,0.102464814437553
"cg21500909",0.15549921640195,0.407471766928211,0.866263861069456,0.59406375233084,0.0888510795775801,0.157846858957782,0.392519964138046,0.115314014256001,0.370265183737502
"cg09846458",0.602222616318613,0.632289952365682,0.38834786391817,0.418502084678039,0.176727482583374,0.120093741687015,0.742482310393825,0.253446088870987,0.725435813888907
"cg10949113",0.669345481554046,0.868869584752247,0.111764322267845,0.0785315930843353,0.754258247790858,0.932731222594157,0.519993442576379,0.93165363301523,0.43486238992773
"cg02143988",0.374837775249034,0.111355605535209,0.325315538328141,0.874858769588172,0.523146144812927,0.703974159434438,0.24944066721946,0.0725902665872127,0.863388146739453
"cg12142501",0.707562854746357,0.36196907539852,0.704960698029026,0.908901767805219,0.073892088374123,0.272493871161714,0.979007588233799,0.213615002343431,0.919242083095014
"cg20670923",0.0157620362006128,0.0675380553584546,0.318320606136695,0.00114897638559341,0.7920388400089,0.73169497330673,0.147092141443864,0.549849946750328,0.634912456618622
"cg07280731",0.24325093999505,0.178943031467497,0.237320875283331,0.222121173981577,0.774570853216574,0.499610986094922,0.928645819425583,0.952510660048574,0.161356881959364
"cg24536249",0.797737000742927,0.411404765909538,0.101819057483226,0.0655885629821569,0.677216549636796,0.283233086578548,0.0827738691587001,0.889298590132967,0.786607578862458
"cg12637106",0.620316977379844,0.629452820168808,0.454424529569224,0.914714030688629,0.0355930172372609,0.867434165906161,0.960052520269528,0.988042592769489,0.482768695103005
"cg26795340",0.361105050193146,0.842012575594708,0.268888502148911,0.933652774896473,0.427246913313866,0.460792961530387,0.982065943768248,0.885857903165743,0.227228068048134
"cg13753488",0.0924143260344863,0.854243934853002,0.32972560916096,0.399315441027284,0.634131121914834,0.292760324897245,0.916734196711332,0.589312528260052,0.0020399724598974
"cg01810186",0.945325181586668,0.773759510135278,0.74097974342294,0.991664835717529,0.656616447726265,0.232068550540134,0.265566816553473,0.622803046368062,0.544118626508862
"cg05642923",0.278395875357091,0.871179170673713,0.645888734841719,0.500127267325297,0.728959877276793,0.36563137290068,0.38511571707204,0.0772023920435458,0.686613187892362
"cg01281231",0.480668456060812,0.278282198589295,0.25657140975818,0.168220961932093,0.22820059186779,0.19198669004254,0.714101262856275,0.556302450597286,0.242399666691199
"cg04051458",0.232086534844711,0.0680909033399075,0.156205459265038,0.0522240526042879,0.000267131952568889,0.299930200912058,0.481257148785517,0.0270056978333741,0.607382405316457
"cg06553843",0.126742621185258,0.822285116417333,0.87587086041458,0.380007771542296,0.423117324477062,0.257128184428439,0.87252480792813,0.726681458065286,0.830712113296613
"cg07217499",0.276649250183254,0.437393199419603,0.576688940869644,0.0295396323781461,0.812399068381637,0.186475722119212,0.917758910451084,0.611153607256711,0.878900703508407
"cg24803687",0.201336332131177,0.434676178032532,0.863646370358765,0.488265233114362,0.129073009360582,0.0366659865248948,0.224228301551193,0.70874492242001,0.328596147475764
"cg00415704",0.455795078771189,0.116537223802879,0.757108577527106,0.595273821614683,0.125738824252039,0.318462699884549,0.867813220247626,0.0132105888333172,0.0910141621716321
"cg16601385",0.758947011083364,0.0778168060351163,0.0794530957937241,0.683630372630432,0.789148732786998,0.807120359269902,0.291893324581906,0.736999536631629,0.353400596184656
"cg22858394",0.374221188249066,0.724141601473093,0.379102828213945,0.694470583926886,0.998765128897503,0.176791639067233,0.0278076166287065,0.934928443282843,0.868238231400028
"cg14721981",0.536976668285206,0.954828871879727,0.810583635931835,0.663165569538251,0.0308101281989366,0.35842066956684,0.0540660871192813,0.340805112151429,0.249201054451987
"cg26775866",0.595282882452011,0.39374695927836,0.561426345957443,0.783175152726471,0.141157467151061,0.587366133928299,0.53347964421846,0.59805712592788,0.10173760773614
"cg00624737",0.0142257928382605,0.330714918440208,0.123214910272509,0.104512413963675,0.927028279053047,0.410626300843433,0.940164249856025,0.687843335559592,0.279163813684136
"cg17878320",0.557845173403621,0.64560482907109,0.709431956056505,0.479300889652222,0.637236267328262,0.357053410960361,0.860980639699847,0.382330138701946,0.967070650076494
"cg17140307",0.792241550749168,0.357521917438135,0.856180475326255,0.883689292706549,0.273137020645663,0.465435937279835,0.0484798022080213,0.167975140502676,0.794451918452978
"cg10092231",0.252479348797351,0.783688466530293,0.437797315651551,0.843035607365891,0.187506144400686,0.874101758468896,0.84637693176046,0.617318313103169,0.527045203140005
"cg05208396",0.432621508371085,0.0205844843294472,0.440124277025461,0.134352022316307,0.430767341982573,0.564565262990072,0.0770662403665483,0.869101191638038,0.810321839991957
"cg20638525",0.29270824440755,0.739589144708589,0.00697225634939969,0.143332321196795,0.543861645739526,0.298189090564847,0.595578846056014,0.598353662993759,0.275590083794668
"cg04453050",0.752983348211274,0.465434300946072,0.639328580349684,0.994623688049614,0.825901231262833,0.511089157545939,0.838801323901862,0.642836911370978,0.874599506845698
"cg09247175",0.115323466947302,0.0972019063774496,0.215249055763707,0.754291981924325,0.866028410382569,0.171499096322805,0.987702848622575,0.427401897031814,0.904169807210565
"cg26719831",0.41533280396834,0.359536942094564,0.705814812099561,0.909955000272021,0.9772662112955,0.408875503344461,0.830293111270294,0.358379121171311,0.0708730123005807
"cg26125956",0.687037330120802,0.777613655896857,0.238054246874526,0.502050158567727,0.0864871321246028,0.696551109896973,0.647366703022271,0.933395857457072,0.842454599682242
"cg09101151",0.76755543006584,0.747159133665264,0.236158617306501,0.295115706045181,0.493316931882873,0.171348409261554,0.896461504278705,0.00295893358998001,0.55003826203756
"cg09010707",0.513198467902839,0.10885019460693,0.159383994527161,0.541781965410337,0.621240742271766,0.487526700599119,0.965028652222827,0.170727944234386,0.716436288086697
"cg13331196",0.5993323745206,0.850791558157653,0.0566659637261182,0.414565139915794,0.146951444679871,0.234868759987876,0.168012945214286,0.87128869118169,0.549000704661012
"cg08637119",0.709153205389157,0.204069544561207,0.957768745953217,0.730560737662017,0.332678566221148,0.539756938116625,0.710310134571046,0.360691713867709,0.161290220217779
"cg02739870",0.346553246490657,0.210762305185199,0.642722287215292,0.483325796201825,0.3662617681548,0.659441286697984,0.243546647485346,0.790499434806406,0.2894481504336
"cg05787265",0.312666954007,0.498544641071931,0.253473523072898,0.756313246907666,0.391227989923209,0.531246749684215,0.22587306285277,0.669156939256936,0.310512509196997
"cg27545787",0.775872657075524,0.0344456690363586,0.92088634474203,0.406667817384005,0.221642032731324,0.907009800430387,0.28493786463514,0.565661766566336,0.00126682547852397
"cg20171453",0.329101453069597,0.609956725034863,0.132762443041429,0.833396364469081,0.922385818790644,0.280757228843868,0.159909851616248,0.485075081698596,0.406246224651113
"cg14458575",0.965907492442057,0.929174305172637,0.0456681563518941,0.34341312549077,0.275583749637008,0.17597510269843,0.180736382491887,0.282778434921056,0.126560093136504
"cg01090930",0.92678592982702,0.398084520827979,0.123596354853362,0.494994384469464,0.367601475445554,0.412514907773584,0.341050150571391,0.406702182721347,0.667763639707118
"cg06710596",0.870154663687572,0.0872328206896782,0.775588756427169,0.353209505323321,0.7482153121382,0.54574096784927,0.754967225017026,0.677791555179283,0.770208418369293
"cg05390077",0.898524939082563,0.595553946681321,0.323433767072856,0.0667776591144502,0.389396336162463,0.615746703464538,0.198404460446909,0.653257321566343,0.509068692103028
"cg04771413",0.693725675810128,0.151023784652352,0.583372170571238,0.29814042779617,0.436169927706942,0.332202666439116,0.21134349075146,0.0341575827915221,0.829674286069348
"cg04053108",0.634615418035537,0.950124697759748,0.963348579360172,0.961774919880554,0.120946428272873,0.415272950427607,0.356941521167755,0.593102637911215,0.901733588892967
"cg00547480",0.577488309703767,0.0125503069721162,0.719341547694057,0.0152784870006144,0.825570501852781,0.666994960512966,0.179824507329613,0.471738000400364,0.41769486060366
"cg01323954",0.481476256856695,0.578183846315369,0.328428648179397,0.738377645611763,0.995386282447726,0.380758386803791,0.705498010152951,0.931353382766247,0.10090947127901
"cg05081778",0.0793569665402174,0.621760686859488,0.359447880415246,0.173170195426792,0.75779110006988,0.28600852098316,0.48857639846392,0.473229239927605,0.657519299769774
"cg24931191",0.670982449082658,0.213227134430781,0.725933868903667,0.608235336374491,0.348493821918964,0.376683801878244,0.874117067316547,0.158048078184947,0.762747267028317
"cg09971562",0.583125072065741,0.399837634293362,0.662958917440847,0.431014949921519,0.673873309744522,0.141374704660848,0.861701558111235,0.552219660021365,0.98169852164574
"cg08590069",0.554824297316372,0.366052698111162,0.331240002531558,0.118686848552898,0.810537871904671,0.9101293948479,0.561235995730385,0.0581792038865387,0.319305791752413
"cg14132103",0.905908749904484,0.0399751234799623,0.667822293471545,0.996455229818821,0.919367366004735,0.12276028143242,0.888645043363795,0.183406693860888,0.330629352014512
"cg02827075",0.932402527891099,0.029368557035923,0.730049891863018,0.771763991331682,0.800817564828321,0.682046291884035,0.116169704124331,0.0168413864448667,0.334146526176482
